lon_departure,lat_departure,lon_arrival,lat_arrival
76.335,23.202,77.562,23.479
76.335,23.202,73.446,19.147
94.494,25.266,93.337,24.244
94.494,25.266,88.744,23.091
94.494,25.266,94.285,26.473
94.494,25.266,91.976,26.176
94.494,25.266,93.631,25.521
29.357,41.628,73.446,19.147
29.357,41.628,77.171,28.944
91.4,24.478,88.744,23.091
91.4,24.478,91.976,26.176
91.4,24.478,93.631,25.521
88.547,27.135,88.744,23.091
88.547,27.135,77.171,28.944
77.314,31.122,77.171,28.944
82.223,25.733,77.171,28.944
75.483,13.602,73.446,19.147
94.162,27.492,91.976,26.176
75.395,33.148,77.171,28.944
75.395,33.148,77.91,34.226
75.395,33.148,75.29,34.645
77.91,34.226,77.171,28.944
77.91,34.226,75.395,33.148
77.91,34.226,75.29,34.645
78.155,10.39,80.3,13.657
85.536,23.523,77.171,28.944
93.631,25.521,88.744,23.091
93.631,25.521,91.976,26.176
93.631,25.521,94.494,25.266
93.631,25.521,91.4,24.478
93.631,25.521,93.307,27.181
75.663,20.437,73.446,19.147
75.663,20.437,77.171,28.944
93.216,12.068,86.362,20.407
93.216,12.068,88.744,23.091
93.216,12.068,80.3,13.657
76.353,27.373,73.446,19.147
76.353,27.373,77.171,28.944
73.081,26.418,77.171,28.944
73.081,26.418,74.493,25.029
39.26,22.132,73.446,19.147
39.26,22.132,76.592,11.228
39.26,22.132,77.171,28.944
39.26,22.132,78.779,17.755
-73.632,41.066,77.171,28.944
-73.632,41.066,-0.103,51.795
70.02,22.775,73.446,19.147
80.086,23.296,77.171,28.944
28.41,-25.566,73.446,19.147
94.292,27.219,88.744,23.091
69.353,34.943,77.171,28.944
135.406,34.724,114.524,22.514
80.608,26.735,88.744,23.091
80.608,26.735,77.171,28.944
85.598,28.16,88.744,23.091
85.598,28.16,77.171,28.944
85.598,28.16,83.432,25.753
102.183,3.242,104.657,1.583
77.257,32.461,77.171,28.944
48.614,29.377,73.057,23.128
48.614,29.377,74.385,15.634
-118.014,34.57,140.643,36.274
-0.103,51.795,73.446,19.147
-0.103,51.795,77.171,28.944
-0.103,51.795,-73.632,41.066
81.482,27.267,73.446,19.147
81.482,27.267,77.171,28.944
81.482,27.267,55.861,25.547
76.587,31.424,77.171,28.944
80.3,13.657,86.362,20.407
80.3,13.657,78.113,13.583
80.3,13.657,73.446,19.147
80.3,13.657,88.744,23.091
80.3,13.657,80.473,7.301
80.3,13.657,76.652,10.259
80.3,13.657,77.171,28.944
80.3,13.657,55.607,25.421
80.3,13.657,8.905,50.044
80.3,13.657,74.385,15.634
80.3,13.657,78.779,17.755
80.3,13.657,78.155,10.39
80.3,13.657,93.216,12.068
80.3,13.657,58.474,23.988
80.3,13.657,58.139,-20.051
80.3,13.657,104.657,1.583
80.3,13.657,77.533,8.803
80.3,13.657,83.374,18.201
58.474,23.988,73.446,19.147
58.474,23.988,77.171,28.944
58.474,23.988,78.779,17.755
58.474,23.988,80.3,13.657
73.881,4.319,78.113,13.583
73.881,4.319,77.533,8.803
58.139,-20.051,78.113,13.583
58.139,-20.051,73.446,19.147
58.139,-20.051,77.171,28.944
12.31,48.589,73.446,19.147
12.31,48.589,77.171,28.944
79.078,21.153,73.446,19.147
79.078,21.153,77.171,28.944
140.643,36.274,77.171,28.944
140.643,36.274,-118.014,34.57
140.643,36.274,104.657,1.583
-87.842,42.631,77.171,28.944
85.146,25.985,77.171,28.944
74.532,18.97,77.171,28.944
74.532,18.97,74.385,15.634
74.532,18.97,78.779,17.755
122.342,31.238,77.171,28.944
71.299,22.515,73.446,19.147
96.222,17.512,88.744,23.091
96.222,17.512,85.585,25.24
82.231,21.3,73.446,19.147
82.231,21.3,79.078,21.153
47.164,25.596,73.446,19.147
47.164,25.596,76.592,11.228
47.164,25.596,77.171,28.944
47.164,25.596,77.533,8.803
-121.959,38.031,114.524,22.514
-121.959,38.031,126.75,37.781
55.861,25.547,75.328,32.182
55.861,25.547,76.592,11.228
55.861,25.547,76.652,10.259
55.861,25.547,50.329,26.785
55.861,25.547,81.482,27.267
55.861,25.547,77.533,8.803
92.631,26.172,88.744,23.091
92.631,26.172,94.292,27.219
104.657,1.583,101.245,14.135
104.657,1.583,73.446,19.147
104.657,1.583,88.744,23.091
104.657,1.583,77.171,28.944
104.657,1.583,114.524,22.514
104.657,1.583,126.75,37.781
104.657,1.583,102.183,3.242
104.657,1.583,80.3,13.657
104.657,1.583,140.643,36.274
73.236,21.19,77.171,28.944
37.69,56.621,77.171,28.944
75.29,34.645,77.171,28.944
75.29,34.645,75.395,33.148
75.29,34.645,77.91,34.226
93.307,27.181,93.631,25.521
79.905,14.054,78.779,17.755
77.533,8.803,78.113,13.583
77.533,8.803,73.446,19.147
77.533,8.803,76.592,11.228
77.533,8.803,76.652,10.259
77.533,8.803,80.3,13.657
77.533,8.803,73.881,4.319
77.533,8.803,55.861,25.547
74.493,25.029,73.446,19.147
74.493,25.029,73.081,26.418
81.328,16.884,78.779,17.755
16.949,48.183,73.446,19.147
16.949,48.183,77.171,28.944
83.432,25.753,73.446,19.147
83.432,25.753,77.171,28.944
83.432,25.753,80.53,25.361
83.432,25.753,85.598,28.16
83.374,18.201,73.446,19.147
83.374,18.201,77.171,28.944
83.374,18.201,78.779,17.755
83.374,18.201,80.3,13.657
-79.385,44.128,77.171,28.944
8.915,47.774,73.446,19.147
8.915,47.774,77.171,28.944
100.663,6.316,102.183,3.242
107.96,-6.835,102.183,3.242
116.085,6.562,107.093,-5.543
116.085,6.562,120.933,15.309
116.085,6.562,114.524,22.514
116.085,6.562,104.116,2.068
116.085,6.562,110.578,1.807
116.085,6.562,102.183,3.242
116.085,6.562,114.644,4.536
116.085,6.562,100.461,5.495
116.085,6.562,118.099,6.501
116.085,6.562,104.657,1.583
116.085,6.562,114.351,23.065
116.085,6.562,121.388,25.129
116.085,6.562,118.203,4.522
101.245,14.135,102.183,3.242
78.113,13.583,102.183,3.242
117.49,-0.781,102.183,3.242
95.7,5.872,102.183,3.242
113.034,3.206,110.578,1.807
113.034,3.206,102.183,3.242
115.547,5.573,102.183,3.242
113.497,23.654,102.183,3.242
88.744,23.091,102.183,3.242
107.093,-5.543,116.085,6.562
107.093,-5.543,102.183,3.242
80.473,7.301,102.183,3.242
99.604,19.278,102.183,3.242
76.652,10.259,102.183,3.242
120.933,15.309,116.085,6.562
120.933,15.309,102.183,3.242
108.332,16.073,102.183,3.242
115.278,-8.581,102.183,3.242
106.345,21.368,102.183,3.242
100.654,7.555,102.183,3.242
114.524,22.514,116.085,6.562
114.524,22.514,102.183,3.242
114.524,22.514,100.461,5.495
98.528,8.188,102.183,3.242
104.116,2.068,116.085,6.562
104.116,2.068,110.578,1.807
104.116,2.068,102.183,3.242
104.116,2.068,114.644,4.536
104.116,2.068,100.461,5.495
104.116,2.068,112.642,2.436
110.719,-7.647,102.183,3.242
102.488,6.278,102.183,3.242
99.647,8.159,102.183,3.242
110.578,1.807,116.085,6.562
110.578,1.807,113.034,3.206
110.578,1.807,104.116,2.068
110.578,1.807,102.183,3.242
110.578,1.807,114.644,4.536
110.578,1.807,100.461,5.495
110.578,1.807,112.642,2.436
110.578,1.807,104.657,1.583
102.183,3.242,100.663,6.316
102.183,3.242,107.96,-6.835
102.183,3.242,116.085,6.562
102.183,3.242,101.245,14.135
102.183,3.242,78.113,13.583
102.183,3.242,117.49,-0.781
102.183,3.242,95.7,5.872
102.183,3.242,113.034,3.206
102.183,3.242,115.547,5.573
102.183,3.242,113.497,23.654
102.183,3.242,88.744,23.091
102.183,3.242,107.093,-5.543
102.183,3.242,80.473,7.301
102.183,3.242,99.604,19.278
102.183,3.242,76.652,10.259
102.183,3.242,120.933,15.309
102.183,3.242,108.332,16.073
102.183,3.242,115.278,-8.581
102.183,3.242,106.345,21.368
102.183,3.242,100.654,7.555
102.183,3.242,114.524,22.514
102.183,3.242,98.528,8.188
102.183,3.242,104.116,2.068
102.183,3.242,110.719,-7.647
102.183,3.242,102.488,6.278
102.183,3.242,99.647,8.159
102.183,3.242,110.578,1.807
102.183,3.242,110.065,25.363
102.183,3.242,115.416,5.501
102.183,3.242,100.214,6.549
102.183,3.242,80.3,13.657
102.183,3.242,99.119,3.93
102.183,3.242,113.985,22.249
102.183,3.242,114.644,4.536
102.183,3.242,100.586,-0.792
102.183,3.242,100.461,5.495
102.183,3.242,101.74,0.767
102.183,3.242,105.166,-2.831
102.183,3.242,105.406,11.91
102.183,3.242,104.354,13.684
102.183,3.242,96.222,17.512
102.183,3.242,112.642,2.436
102.183,3.242,118.099,6.501
102.183,3.242,107.086,11.364
102.183,3.242,104.657,1.583
102.183,3.242,111.261,-7.194
102.183,3.242,113.311,-6.967
102.183,3.242,114.351,23.065
102.183,3.242,103.172,5.637
102.183,3.242,79.182,11.275
102.183,3.242,118.203,4.522
102.183,3.242,119.923,-4.437
102.183,3.242,102.938,18.647
110.065,25.363,102.183,3.242
115.416,5.501,102.183,3.242
100.214,6.549,102.183,3.242
100.214,6.549,100.461,5.495
100.214,6.549,104.657,1.583
80.3,13.657,102.183,3.242
99.119,3.93,102.183,3.242
99.119,3.93,100.461,5.495
113.985,22.249,102.183,3.242
114.644,4.536,116.085,6.562
114.644,4.536,104.116,2.068
114.644,4.536,110.578,1.807
114.644,4.536,102.183,3.242
114.644,4.536,104.657,1.583
100.586,-0.792,102.183,3.242
100.461,5.495,116.085,6.562
100.461,5.495,114.524,22.514
100.461,5.495,104.116,2.068
100.461,5.495,110.578,1.807
100.461,5.495,102.183,3.242
100.461,5.495,100.214,6.549
100.461,5.495,99.119,3.93
100.461,5.495,104.657,1.583
101.74,0.767,102.183,3.242
105.166,-2.831,102.183,3.242
105.406,11.91,102.183,3.242
104.354,13.684,102.183,3.242
96.222,17.512,102.183,3.242
112.642,2.436,104.116,2.068
112.642,2.436,110.578,1.807
112.642,2.436,102.183,3.242
118.099,6.501,116.085,6.562
118.099,6.501,102.183,3.242
107.086,11.364,102.183,3.242
104.657,1.583,116.085,6.562
104.657,1.583,110.578,1.807
104.657,1.583,102.183,3.242
104.657,1.583,100.214,6.549
104.657,1.583,114.644,4.536
104.657,1.583,100.461,5.495
111.261,-7.194,102.183,3.242
113.311,-6.967,102.183,3.242
114.351,23.065,116.085,6.562
114.351,23.065,102.183,3.242
103.172,5.637,102.183,3.242
121.388,25.129,116.085,6.562
79.182,11.275,102.183,3.242
118.203,4.522,116.085,6.562
118.203,4.522,102.183,3.242
119.923,-4.437,102.183,3.242
102.938,18.647,102.183,3.242
-99.59,17.261,-98.454,19.727
-101.864,22.175,-98.454,19.727
5.273,52.514,-3.278,40.822
-84.047,34.061,-86.796,21.06
-84.047,34.061,-86.877,20.87
-84.047,34.061,-102.852,20.869
-84.047,34.061,-98.454,19.727
-84.047,34.061,-104.757,21.133
-84.047,34.061,-109.536,23.253
-84.047,34.061,-73.569,45.784
-84.047,34.061,-79.385,44.128
2.13,41.495,-98.454,19.727
-72.473,42.564,-86.796,21.06
-101.135,21.655,-118.014,34.57
-101.135,21.655,-98.454,19.727
-101.135,21.655,-99.512,26.297
-73.579,5.169,-98.454,19.727
-70.342,42.607,-86.796,21.06
-97.044,26.511,-99.512,26.297
-66.985,11.005,-98.454,19.727
2.916,49.021,-98.454,19.727
-109.722,27.654,-102.852,20.869
-109.722,27.654,-110.414,29.159
-109.722,27.654,-98.454,19.727
-106.048,32.06,-105.941,29.171
-106.048,32.06,-102.852,20.869
-106.048,32.06,-110.414,29.159
-106.048,32.06,-98.454,19.727
-106.048,32.06,-99.512,26.297
-106.048,32.06,-116.951,32.901
-103.296,19.461,-98.454,19.727
-91.666,19.089,-98.454,19.727
-90.168,20.361,-98.454,19.727
-107.125,25.274,-102.852,20.869
-107.125,25.274,-110.414,29.159
-107.125,25.274,-109.938,24.121
-107.125,25.274,-98.454,19.727
-107.125,25.274,-99.512,26.297
-86.796,21.06,-84.047,34.061
-86.796,21.06,-72.473,42.564
-86.796,21.06,-70.342,42.607
-86.796,21.06,-82.923,42.354
-86.796,21.06,-82.016,23.648
-86.796,21.06,-3.278,40.822
-86.796,21.06,-80.849,28.715
-86.796,21.06,-98.454,19.727
-86.796,21.06,-79.818,26.322
-86.796,21.06,-92.703,45.469
-86.796,21.06,-78.973,9.118
-86.796,21.06,-78.646,36.462
-105.941,29.171,-106.048,32.06
-105.941,29.171,-102.852,20.869
-105.941,29.171,-110.414,29.159
-105.941,29.171,-98.454,19.727
-105.941,29.171,-99.512,26.297
-105.941,29.171,-103.018,25.947
-86.877,20.87,-84.047,34.061
-104.456,40.436,-98.454,19.727
-104.214,24.206,-98.454,19.727
-104.214,24.206,-116.951,32.901
-82.923,42.354,-86.796,21.06
-82.923,42.354,-98.454,19.727
-58.227,-34.704,-98.454,19.727
-119.531,37.293,-102.852,20.869
-102.852,20.869,-84.047,34.061
-102.852,20.869,-109.722,27.654
-102.852,20.869,-106.048,32.06
-102.852,20.869,-107.125,25.274
-102.852,20.869,-105.941,29.171
-102.852,20.869,-119.531,37.293
-102.852,20.869,-110.414,29.159
-102.852,20.869,-114.588,36.133
-102.852,20.869,-118.014,34.57
-102.852,20.869,-98.454,19.727
-102.852,20.869,-99.512,26.297
-102.852,20.869,-105.777,23.268
-102.852,20.869,-117.336,34.093
-102.852,20.869,-87.842,42.631
-102.852,20.869,-78.973,9.118
-102.852,20.869,-104.757,21.133
-102.852,20.869,-121.959,38.031
-102.852,20.869,-121.318,39.159
-102.852,20.869,-116.951,32.901
-102.852,20.869,-103.018,25.947
-46.116,-23.054,-98.454,19.727
-90.213,14.972,-98.454,19.727
-82.016,23.648,-86.796,21.06
-82.016,23.648,-98.454,19.727
-110.414,29.159,-109.722,27.654
-110.414,29.159,-106.048,32.06
-110.414,29.159,-107.125,25.274
-110.414,29.159,-105.941,29.171
-110.414,29.159,-102.852,20.869
-110.414,29.159,-118.014,34.57
-110.414,29.159,-108.469,26.141
-110.414,29.159,-98.454,19.727
-110.414,29.159,-99.512,26.297
-110.414,29.159,-114.737,33.051
-110.414,29.159,-111.353,33.723
-110.414,29.159,-116.951,32.901
-95.771,16.292,-98.454,19.727
-94.903,30.64,-98.454,19.727
-73.632,41.066,-98.454,19.727
-109.938,24.121,-107.125,25.274
-109.938,24.121,-98.454,19.727
-114.588,36.133,-102.852,20.869
-114.588,36.133,-98.454,19.727
-114.588,36.133,-99.512,26.297
-118.014,34.57,-101.135,21.655
-118.014,34.57,-102.852,20.869
-118.014,34.57,-110.414,29.159
-118.014,34.57,-98.454,19.727
0.349,51.246,-3.278,40.822
-76.524,-11.37,-98.454,19.727
-8.56,39.302,-3.278,40.822
-108.469,26.141,-110.414,29.159
-108.469,26.141,-98.454,19.727
-108.469,26.141,-105.777,23.268
-3.278,40.822,5.273,52.514
-3.278,40.822,-86.796,21.06
-3.278,40.822,0.349,51.246
-3.278,40.822,-8.56,39.302
-3.278,40.822,-98.454,19.727
-97.209,26.283,-98.454,19.727
-80.849,28.715,-86.796,21.06
-80.849,28.715,-98.454,19.727
-98.454,19.727,-99.59,17.261
-98.454,19.727,-101.864,22.175
-98.454,19.727,-84.047,34.061
-98.454,19.727,2.13,41.495
-98.454,19.727,-101.135,21.655
-98.454,19.727,-73.579,5.169
-98.454,19.727,-66.985,11.005
-98.454,19.727,2.916,49.021
-98.454,19.727,-109.722,27.654
-98.454,19.727,-106.048,32.06
-98.454,19.727,-103.296,19.461
-98.454,19.727,-91.666,19.089
-98.454,19.727,-90.168,20.361
-98.454,19.727,-107.125,25.274
-98.454,19.727,-86.796,21.06
-98.454,19.727,-105.941,29.171
-98.454,19.727,-104.456,40.436
-98.454,19.727,-104.214,24.206
-98.454,19.727,-82.923,42.354
-98.454,19.727,-58.227,-34.704
-98.454,19.727,-102.852,20.869
-98.454,19.727,-46.116,-23.054
-98.454,19.727,-90.213,14.972
-98.454,19.727,-82.016,23.648
-98.454,19.727,-110.414,29.159
-98.454,19.727,-95.771,16.292
-98.454,19.727,-94.903,30.64
-98.454,19.727,-73.632,41.066
-98.454,19.727,-109.938,24.121
-98.454,19.727,-114.588,36.133
-98.454,19.727,-118.014,34.57
-98.454,19.727,-76.524,-11.37
-98.454,19.727,-108.469,26.141
-98.454,19.727,-3.278,40.822
-98.454,19.727,-97.209,26.283
-98.454,19.727,-80.849,28.715
-98.454,19.727,-79.818,26.322
-98.454,19.727,-89.43,21.561
-98.454,19.727,-100.376,20.416
-98.454,19.727,-94.302,18.172
-98.454,19.727,-99.512,26.297
-98.454,19.727,-114.737,33.051
-98.454,19.727,-105.777,23.268
-98.454,19.727,-99.285,27.739
-98.454,19.727,-96.545,17.666
-98.454,19.727,-87.842,42.631
-98.454,19.727,-97.102,21.004
-98.454,19.727,-78.973,9.118
-98.454,19.727,-104.757,21.133
-98.454,19.727,-97.715,26.014
-98.454,19.727,-87.873,15.754
-98.454,19.727,-98.117,29.889
-98.454,19.727,-70.644,-32.989
-98.454,19.727,-121.959,38.031
-98.454,19.727,-109.536,23.253
-98.454,19.727,-83.682,10.656
-98.454,19.727,-111.963,41.313
-98.454,19.727,-100.885,22.423
-98.454,19.727,-97.777,22.494
-98.454,19.727,-91.951,15.323
-98.454,19.727,-92.377,16.936
-98.454,19.727,-116.951,32.901
-98.454,19.727,-103.018,25.947
-98.454,19.727,-95.646,19.243
-98.454,19.727,-92.696,18.661
-98.454,19.727,-73.569,45.784
-98.454,19.727,-102.479,23.495
-98.454,19.727,-101.101,18.002
-85.614,12.235,-78.973,9.118
-79.818,26.322,-86.796,21.06
-79.818,26.322,-98.454,19.727
-79.818,26.322,-89.43,21.561
-89.43,21.561,-98.454,19.727
-89.43,21.561,-79.818,26.322
-89.43,21.561,-92.696,18.661
-100.376,20.416,-98.454,19.727
-92.703,45.469,-86.796,21.06
-94.302,18.172,-98.454,19.727
-99.512,26.297,-101.135,21.655
-99.512,26.297,-97.044,26.511
-99.512,26.297,-106.048,32.06
-99.512,26.297,-107.125,25.274
-99.512,26.297,-105.941,29.171
-99.512,26.297,-102.852,20.869
-99.512,26.297,-110.414,29.159
-99.512,26.297,-114.588,36.133
-99.512,26.297,-98.454,19.727
-99.512,26.297,-99.643,21.028
-99.512,26.297,-98.117,29.889
-99.512,26.297,-97.777,22.494
-99.512,26.297,-95.646,19.243
-114.737,33.051,-110.414,29.159
-114.737,33.051,-98.454,19.727
-105.777,23.268,-102.852,20.869
-105.777,23.268,-108.469,26.141
-105.777,23.268,-98.454,19.727
-99.285,27.739,-98.454,19.727
140.643,36.274,-98.454,19.727
-96.545,17.666,-98.454,19.727
-117.336,34.093,-102.852,20.869
-87.842,42.631,-102.852,20.869
-87.842,42.631,-98.454,19.727
-87.842,42.631,-99.512,26.297
-87.842,42.631,-102.479,23.495
-97.102,21.004,-98.454,19.727
-111.353,33.723,-110.414,29.159
-78.973,9.118,-86.796,21.06
-78.973,9.118,-102.852,20.869
-78.973,9.118,-98.454,19.727
-78.973,9.118,-85.614,12.235
122.342,31.238,-116.951,32.901
-104.757,21.133,-84.047,34.061
-104.757,21.133,-102.852,20.869
-104.757,21.133,-98.454,19.727
-104.757,21.133,-111.963,41.313
-99.643,21.028,-99.512,26.297
-78.646,36.462,-86.796,21.06
-97.715,26.014,-98.454,19.727
-87.873,15.754,-98.454,19.727
-98.117,29.889,-98.454,19.727
-98.117,29.889,-99.512,26.297
-70.644,-32.989,-98.454,19.727
-121.959,38.031,-102.852,20.869
-121.959,38.031,-98.454,19.727
-109.536,23.253,-84.047,34.061
-109.536,23.253,-98.454,19.727
-109.536,23.253,-111.963,41.313
-83.682,10.656,-98.454,19.727
-111.963,41.313,-98.454,19.727
-111.963,41.313,-104.757,21.133
-111.963,41.313,-109.536,23.253
-100.885,22.423,-98.454,19.727
-121.318,39.159,-102.852,20.869
-97.777,22.494,-98.454,19.727
-97.777,22.494,-99.512,26.297
-91.951,15.323,-98.454,19.727
-92.377,16.936,-98.454,19.727
-116.951,32.901,-106.048,32.06
-116.951,32.901,-104.214,24.206
-116.951,32.901,-102.852,20.869
-116.951,32.901,-110.414,29.159
-116.951,32.901,-98.454,19.727
-116.951,32.901,140.643,36.274
-116.951,32.901,122.342,31.238
-103.018,25.947,-105.941,29.171
-103.018,25.947,-102.852,20.869
-103.018,25.947,-98.454,19.727
-95.646,19.243,-98.454,19.727
-95.646,19.243,-99.512,26.297
-95.646,19.243,-92.696,18.661
-92.696,18.661,-98.454,19.727
-92.696,18.661,-89.43,21.561
-92.696,18.661,-95.646,19.243
-73.569,45.784,-84.047,34.061
-73.569,45.784,-98.454,19.727
-79.385,44.128,-84.047,34.061
-102.479,23.495,-98.454,19.727
-102.479,23.495,-87.842,42.631
-101.101,18.002,-98.454,19.727
8.484,41.053,11.481,44.892
8.484,41.053,12.417,42.34
8.484,41.053,9.461,45.741
8.484,41.053,8.082,45.334
24.574,38.56,9.213,46.051
18.578,41.096,9.213,46.051
11.481,44.892,8.484,41.053
17.267,41.231,9.461,45.741
17.267,41.231,9.213,46.051
9.09,39.419,12.417,42.34
9.09,39.419,9.461,45.741
31.675,30.203,9.213,46.051
2.916,49.021,9.461,45.741
15.11,37.777,9.213,46.051
15.11,37.777,10.654,44.139
12.417,42.34,8.484,41.053
12.417,42.34,9.09,39.419
9.461,45.741,8.484,41.053
9.461,45.741,17.267,41.231
9.461,45.741,9.09,39.419
9.461,45.741,2.916,49.021
9.461,45.741,14.484,41.476
9.461,45.741,13.151,38.293
9.213,46.051,24.574,38.56
9.213,46.051,18.578,41.096
9.213,46.051,17.267,41.231
9.213,46.051,31.675,30.203
9.213,46.051,15.11,37.777
9.213,46.051,14.484,41.476
9.213,46.051,13.151,38.293
9.213,46.051,14.433,50.168
9.213,46.051,16.403,39.508
9.213,46.051,20.2,41.691
9.213,46.051,10.378,37.418
14.484,41.476,9.461,45.741
14.484,41.476,9.213,46.051
13.151,38.293,9.461,45.741
13.151,38.293,9.213,46.051
14.433,50.168,9.213,46.051
14.433,50.168,10.654,44.139
10.654,44.139,15.11,37.777
10.654,44.139,14.433,50.168
10.654,44.139,16.403,39.508
10.654,44.139,20.2,41.691
16.403,39.508,9.213,46.051
16.403,39.508,10.654,44.139
20.2,41.691,9.213,46.051
20.2,41.691,10.654,44.139
8.082,45.334,8.484,41.053
10.378,37.418,9.213,46.051
-58.027,-34.266,-68.007,-34.314
-58.027,-34.266,-57.199,-24.734
-58.027,-34.266,-61.616,-38.542
-58.027,-34.266,-58.604,-27.076
-58.027,-34.266,-63.68,-30.873
-58.027,-34.266,-67.11,-45.643
-58.027,-34.266,-65.585,-28.323
-58.027,-34.266,-70.566,-42.847
-58.027,-34.266,-48.246,-27.451
-58.027,-34.266,-57.714,-25.688
-58.027,-34.266,-71.422,-49.801
-58.027,-34.266,-42.74,-22.682
-58.027,-34.266,-46.116,-23.054
-58.027,-34.266,-54.123,-25.563
-58.027,-34.266,-66.66,-28.97
-58.027,-34.266,-64.497,-23.988
-58.027,-34.266,-65.928,-32.789
-58.027,-34.266,-57.289,-37.891
-58.027,-34.266,-68.655,-32.72
-58.027,-34.266,-55.385,-34.731
-58.027,-34.266,-67.593,-38.915
-58.027,-34.266,-54.491,-34.759
-58.027,-34.266,-50.62,-29.991
-58.027,-34.266,-55.952,-26.977
-58.027,-34.266,-64.784,-42.685
-58.027,-34.266,-58.427,-27.084
-58.027,-34.266,-67.583,-53.63
-58.027,-34.266,-68.855,-51.349
-58.027,-34.266,-60.642,-32.84
-58.027,-34.266,-70.644,-32.989
-58.027,-34.266,-63.851,-27.61
-58.027,-34.266,-60.687,-31.52
-58.027,-34.266,-65.144,-24.76
-58.027,-34.266,-64.509,-26.735
-58.027,-34.266,-68.031,-31.286
-58.027,-34.266,-67.827,-54.739
-58.027,-34.266,-62.334,-40.783
-68.007,-34.314,-58.027,-34.266
175.319,-36.347,-58.227,-34.704
175.319,-36.347,151.295,-33.911
-57.199,-24.734,-58.027,-34.266
2.13,41.495,-58.227,-34.704
-61.616,-38.542,-58.027,-34.266
-73.579,5.169,-58.227,-34.704
-66.985,11.005,-58.227,-34.704
-58.604,-27.076,-58.027,-34.266
-63.68,-30.873,-58.027,-34.266
-63.68,-30.873,-58.227,-34.704
-63.68,-30.873,-54.123,-25.563
-63.68,-30.873,-68.655,-32.72
-63.68,-30.873,-65.144,-24.76
-67.11,-45.643,-58.027,-34.266
-67.11,-45.643,-67.593,-38.915
-65.585,-28.323,-58.027,-34.266
-86.796,21.06,-58.227,-34.704
-70.566,-42.847,-58.027,-34.266
-58.227,-34.704,175.319,-36.347
-58.227,-34.704,2.13,41.495
-58.227,-34.704,-73.579,5.169
-58.227,-34.704,-66.985,11.005
-58.227,-34.704,-63.68,-30.873
-58.227,-34.704,12.417,42.34
-58.227,-34.704,-71.422,-49.801
-58.227,-34.704,-42.74,-22.682
-58.227,-34.704,-46.116,-23.054
-58.227,-34.704,-54.123,-25.563
-58.227,-34.704,-76.524,-11.37
-58.227,-34.704,-3.278,40.822
-58.227,-34.704,-68.655,-32.72
-58.227,-34.704,-98.454,19.727
-58.227,-34.704,-79.818,26.322
-58.227,-34.704,-55.385,-34.731
-58.227,-34.704,-60.642,-32.84
-58.227,-34.704,-70.644,-32.989
-58.227,-34.704,-62.559,-17.408
12.417,42.34,-58.227,-34.704
-48.246,-27.451,-58.027,-34.266
-57.714,-25.688,-58.027,-34.266
-71.422,-49.801,-58.027,-34.266
-71.422,-49.801,-64.784,-42.685
-71.422,-49.801,-67.827,-54.739
-42.74,-22.682,-58.027,-34.266
-42.74,-22.682,-58.227,-34.704
-42.74,-22.682,-54.123,-25.563
-46.116,-23.054,-58.027,-34.266
-46.116,-23.054,-58.227,-34.704
-54.123,-25.563,-58.027,-34.266
-54.123,-25.563,-63.68,-30.873
-54.123,-25.563,-58.227,-34.704
-54.123,-25.563,-42.74,-22.682
-54.123,-25.563,-65.144,-24.76
-66.66,-28.97,-58.027,-34.266
-64.497,-23.988,-58.027,-34.266
-76.524,-11.37,-58.227,-34.704
-65.928,-32.789,-58.027,-34.266
-3.278,40.822,-58.227,-34.704
-57.289,-37.891,-58.027,-34.266
-68.655,-32.72,-58.027,-34.266
-68.655,-32.72,-63.68,-30.873
-68.655,-32.72,-58.227,-34.704
-68.655,-32.72,-70.644,-32.989
-68.655,-32.72,-65.144,-24.76
-98.454,19.727,-86.796,21.06
-98.454,19.727,-58.227,-34.704
-79.818,26.322,-58.227,-34.704
-55.385,-34.731,-58.027,-34.266
-55.385,-34.731,-58.227,-34.704
-67.593,-38.915,-58.027,-34.266
-67.593,-38.915,-67.11,-45.643
-54.491,-34.759,-58.027,-34.266
-50.62,-29.991,-58.027,-34.266
-55.952,-26.977,-58.027,-34.266
-64.784,-42.685,-58.027,-34.266
-64.784,-42.685,-71.422,-49.801
-64.784,-42.685,-67.827,-54.739
-58.427,-27.084,-58.027,-34.266
-67.583,-53.63,-58.027,-34.266
-68.855,-51.349,-58.027,-34.266
-68.855,-51.349,-67.827,-54.739
-60.642,-32.84,-58.027,-34.266
-60.642,-32.84,-58.227,-34.704
-63.793,-36.314,-58.027,-34.266
-70.644,-32.989,-58.027,-34.266
-70.644,-32.989,-58.227,-34.704
-70.644,-32.989,-68.655,-32.72
-63.851,-27.61,-58.027,-34.266
-60.687,-31.52,-58.027,-34.266
-65.144,-24.76,-58.027,-34.266
-65.144,-24.76,-63.68,-30.873
-65.144,-24.76,-54.123,-25.563
-65.144,-24.76,-68.655,-32.72
151.295,-33.911,175.319,-36.347
-64.509,-26.735,-58.027,-34.266
-68.031,-31.286,-58.027,-34.266
-67.827,-54.739,-58.027,-34.266
-67.827,-54.739,-58.227,-34.704
-67.827,-54.739,-71.422,-49.801
-67.827,-54.739,-68.855,-51.349
-62.334,-40.783,-63.793,-36.314
-62.559,-17.408,-58.227,-34.704
